iteration	loss	baseline	error	formula	error	
11	0.40104461	0.20176110	0.16583173	0.00000005	(((((-0.4737*(x0)+0.4551*(x1)+0.4553*(x2)+0.0606))*((0.3304*(cos(x0))+0.1330*(cos(x1))+0.2949*(cos(x2))+0.3014))))*((0.1453*(x0)+-0.7965*(x1)+0.1495*(x2)+-0.1516)))	
12	50.76862335	0.34468618	3.06026268	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
13	1.16683328	0.33806598	0.21228233	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
14	0.48089796	0.32886085	0.15396349	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
15	0.79313755	0.32155177	0.18267947	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
16	0.24757724	0.31197298	0.12997554	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
17	0.92340910	0.30644274	0.20136857	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
18	0.60180342	0.30123436	0.20227580	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
19	0.34882516	0.29440591	0.16466586	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
20	0.72012538	0.29046082	0.21550441	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
21	2.61847281	0.29138026	0.30884966	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
22	0.37782952	0.28597459	0.18326707	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
23	0.93469948	0.28262189	0.21892071	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
24	0.49098206	0.27895081	0.20920067	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
25	0.90939969	0.27393928	0.17872040	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
26	1.02773726	0.27407348	0.27662358	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
27	0.71946776	0.26922095	0.17702308	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
28	3.99150467	0.27366331	0.35806820	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
29	1.19531035	0.26971212	0.19463953	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
30	0.83694476	0.26508433	0.17715628	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
31	0.60577708	0.26123664	0.18813074	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
32	0.66418666	0.25703517	0.17720711	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
33	1.15277362	0.25569966	0.23032522	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
34	0.95631421	0.25233760	0.18845841	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
35	0.51143122	0.24899663	0.18551831	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
36	2.18335891	0.25124559	0.29397568	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
37	0.63091624	0.24935180	0.21337004	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
38	0.53020728	0.24744190	0.21115385	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
39	0.35913530	0.24369313	0.17246635	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
40	1.43634069	0.24417974	0.25342551	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
41	1.03193629	0.24167444	0.19407372	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
42	32.66291809	0.33168539	2.04189348	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
43	0.64102066	0.32462457	0.19046931	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
44	0.46711633	0.31826293	0.19739211	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
45	1.10762632	0.31336519	0.22030847	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
46	0.79963988	0.30612600	0.16858135	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
47	0.98323411	0.30428535	0.26931301	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
48	1.07048535	0.30069748	0.23252790	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
49	2.53158069	0.30119482	0.31064433	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
50	31.06058121	0.38110808	1.89946008	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
51	1.12200105	0.37393972	0.23774090	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
52	2.97377920	0.37439394	0.38302431	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
53	0.43778473	0.36464176	0.17935060	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
54	0.55739927	0.35726863	0.21717878	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
55	1.33688354	0.35158050	0.24350579	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
56	0.69472581	0.34435585	0.20708716	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
57	1.40417659	0.33820665	0.22137184	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
58	1.33648908	0.33143717	0.20281737	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
59	2.58193564	0.32853314	0.27335629	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
60	0.55261737	0.32208121	0.19949451	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
61	1.05460107	0.31688419	0.21814103	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
62	0.48086745	0.30970806	0.17336218	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
63	1.01778495	0.30365193	0.18858550	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
64	0.57908124	0.29656115	0.16183661	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
65	0.78998584	0.29227224	0.21078300	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
66	0.82241499	0.28829825	0.21279268	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
67	0.36130297	0.28333530	0.18903935	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
68	0.67891544	0.27830783	0.18278575	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
69	0.91889095	0.27498055	0.21176234	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
70	1.78595161	0.27393687	0.25410739	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
71	1.25945485	0.27271113	0.24942212	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
72	1.10168827	0.26904228	0.19933377	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
73	1.10534692	0.26443180	0.17683260	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
74	1.16837442	0.26379126	0.25162116	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
75	0.27057958	0.25790077	0.14598110	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
76	0.81541139	0.25861230	0.27213165	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
77	0.96987057	0.25570089	0.20038381	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
78	2.11941624	0.25792804	0.30024421	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
79	0.89691383	0.25623202	0.22400737	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
80	0.55753613	0.25396770	0.21094584	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
81	22.19972992	0.31134444	1.40150249	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
82	0.65074193	0.30514506	0.18735670	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
83	0.73022109	0.29957113	0.19366680	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
84	0.44527680	0.29216784	0.15150547	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
85	0.50318986	0.28618902	0.17259131	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
86	0.94287056	0.28078759	0.17816047	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
87	0.69407886	0.27867100	0.23845637	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
88	50.34559250	0.41598642	3.02497959	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
89	0.73346120	0.40410116	0.17828186	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
90	0.66684979	0.39473045	0.21668680	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
91	1.94189608	0.38701260	0.24037369	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
92	0.55086589	0.37797490	0.20625906	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
93	2.02935004	0.37326887	0.28385466	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
94	0.88092756	0.36553812	0.21865387	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
95	1.16003311	0.35962093	0.24719444	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
96	0.62928981	0.35242605	0.21572340	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
97	0.45015612	0.34400997	0.18410453	0.00000000	(((((0.2006*(1)+0.3520*(1)+0.2022*(1)+0.3027))*((0.2844*(x0)+-1.0288*(x1)+0.2844*(x2)+-0.2844))))*((-0.3072*(x0)+0.3410*(x1)+0.3410*(x2)+0.0191)))	
